order_id,order_date,category,channel,quantity,revenue,cogs
NR-6320,2025-08-27,Electronics,Web,3,782.53,425.08
NR-5759,2025-05-14,Electronics,Retail Store,3,599.04,317.88
NR-5784,2025-05-02,Home Goods,Web,1,69.54,34.13
NR-6225,2025-07-17,Beauty,Web,1,27.98,11.69
NR-6595,2025-09-01,Apparel,Marketplace,2,106.64,50.54
NR-5130,2025-01-07,Beauty,Web,1,30.63,11.57
NR-7307,2025-12-17,Outdoor,Retail Store,3,261.4,129.35
NR-6962,2025-11-14,Home Goods,Retail Store,1,69.2,34.47
NR-7526,2026-01-17,Outdoor,Web,3,286.33,137.08
NR-5135,2025-01-12,Beauty,Web,2,57.57,23.05
NR-5234,2025-02-23,Home Goods,Retail Store,2,120.06,58.14
NR-8492,2026-06-08,Apparel,Marketplace,3,126.24,62.18
NR-5392,2025-03-01,Electronics,Web,1,242.75,127.47
NR-7628,2026-02-24,Apparel,Web,2,106.1,48.22
NR-8147,2026-04-07,Outdoor,Web,3,300.75,156.04
NR-6191,2025-07-10,Apparel,Web,2,106.31,54.53
NR-6348,2025-08-02,Home Goods,Web,2,140.73,74.72
NR-6499,2025-09-04,Electronics,Web,3,712.19,409.01
NR-6757,2025-10-14,Home Goods,Retail Store,3,183.71,93.9
NR-7292,2025-12-02,Outdoor,Marketplace,1,102.72,52.68
NR-7971,2026-04-04,Electronics,Web,1,234.36,179.29
NR-6656,2025-09-05,Outdoor,Web,3,291.88,151.41
NR-5693,2025-04-08,Beauty,,2,60.42,23.8
NR-5139,2025-01-05,Beauty,Web,2,72.15,28.82
NR-6437,2025-08-09,Beauty,Marketplace,2,64.61,24.68
NR-6737,2025-10-06,Home Goods,Web,2,123.3,64.51
NR-6521,2025-09-22,Electronics,Retail Store,3,716.86,385.44
NR-8280,2026-05-05,Apparel,Retail Store,1,44.5,20.94
NR-5399,2025-03-21,Electronics,Web,2,483.85,270.24
NR-7666,2026-02-17,Beauty,Marketplace,2,68.32,28.09
NR-7779,2026-03-06,Electronics,Web,2,405.08,284.89
NR-7082,2025-11-27,Outdoor,Retail Store,2,221.29,114.25
NR-8454,2026-06-04,Home Goods,Retail Store,2,129.92,67.25
NR-7409,2026-01-24,Apparel,Marketplace,1,50.16,24.82
NR-5824,2025-05-17,Apparel,Web,1,46.72,21.69
NR-7557,2026-02-05,Electronics,Web,1,233.55,150.34
NR-6714,2025-10-22,Electronics,Retail Store,3,661.09,385.53
NR-5156,2025-01-09,Outdoor,Retail Store,3,302.91,154.62
NR-7834,2026-03-21,Apparel,Marketplace,3,165.39,82.83
NR-8120,2026-04-25,Beauty,Marketplace,1,29.95,12.29
NR-5137,2025-01-05,Beauty,Marketplace,1,27.49,10.49
NR-5877,2025-05-23,Beauty,Web,1,32.45,12.64
NR-5973,2025-06-09,Home Goods,Marketplace,3,199.9,103.72
NR-6781,2025-10-23,Apparel,Web,2,92.68,43.35
NR-7336,2026-01-02,Electronics,Web,1,193.85,131.21
NR-7720,2026-02-02,Outdoor,Web,2,166.98,83.41
NR-8161,2026-04-27,Outdoor,Marketplace,2,178.55,92.4
NR-5649,2025-04-18,Apparel,Web,2,102.22,48.68
NR-7822,2026-03-02,Home Goods,Web,1,61.17,29.6
NR-6005,2025-06-23,Apparel,Web,1,49.35,23.59
NR-7697,2026-02-14,Beauty,Retail Store,1,38.26,14.78
NR-6298,2025-08-24,Electronics,Web,1,214.51,125.89
NR-7619,2026-02-25,Home Goods,Web,2,128.01,64.47
NR-6257,2025-07-18,Outdoor,Marketplace,2,204.15,107.06
NR-7527,2026-01-11,Outdoor,Web,1,81.63,42.82
NR-7131,2025-12-06,Electronics,Web,2,512.56,333.34
NR-6778,2025-10-01,Apparel,Retail Store,2,99.57,45.22
NR-7180,2025-12-14,Home Goods,Retail Store,1,60.46,31.97
NR-6675,2025-09-08,Outdoor,Retail Store,1,105.91,54.39
NR-8106,2026-04-06,Beauty,Marketplace,1,32.16,12.06
NR-8231,2026-05-06,Home Goods,Web,2,113.09,59.99
NR-7708,2026-02-19,Outdoor,Web,3,334.88,169.86
NR-5010,2025-01-18,Electronics,Web,3,756.69,426.25
NR-8566,2026-06-05,Beauty,Web,1,30.79,12.86
NR-8518,2026-06-05,Apparel,Marketplace,3,148.56,68.18
NR-7425,2026-01-18,Apparel,Web,2,85.46,41.75
NR-6617,2025-09-16,Beauty,Web,1,35.81,13.55
NR-6910,2025-11-08,Electronics,Web,3,623.66,377.51
NR-7912,2026-03-26,Beauty,Web,2,64.04,25.98
NR-6023,2025-06-13,Apparel,Retail Store,1,47.23,22.15
NR-8546,2026-06-09,Beauty,Web,1,30.95,12.28
NR-7028,2025-11-08,Beauty,Retail Store,1,36.37,15.18
NR-7475,2026-01-17,Beauty,Retail Store,3,99.33,40.08
NR-6161,2025-07-06,Home Goods,Web,1,77.0,40.63
NR-8580,2026-06-27,Beauty,Web,2,67.59,28.03
NR-6227,2025-07-05,Beauty,Marketplace,2,76.18,31.0
NR-5663,2025-04-02,Apparel,Web,3,148.55,71.43
NR-6541,2025-09-06,Home Goods,Web,1,77.46,40.44
NR-7215,2025-12-09,Apparel,Web,2,90.7,42.67
NR-5669,2025-04-13,Apparel,Retail Store,1,51.9,25.38
NR-7646,2026-02-07,Apparel,Marketplace,3,161.91,72.37
NR-6439,2025-08-01,Beauty,Retail Store,1,35.42,13.63
NR-5509,2025-03-18,Beauty,Retail Store,3,98.41,40.63
NR-6935,2025-11-10,Electronics,Web,3,649.66,372.91
NR-8376,2026-05-05,Outdoor,Web,2,199.28,104.48
NR-5168,2025-01-02,Outdoor,Web,3,318.06,156.52
NR-6712,2025-10-11,Electronics,Retail Store,1,226.63,133.39
NR-5811,2025-05-01,Home Goods,Web,3,214.75,111.71
NR-7128,2025-12-05,Electronics,Web,3,751.4,448.04
NR-8620,2026-06-16,Outdoor,Web,2,198.49,100.16
NR-5917,2025-06-09,Electronics,Web,1,222.11,120.88
NR-5370,2025-03-09,Electronics,Web,1,200.92,106.07
NR-8072,2026-04-02,Apparel,Web,2,92.22,45.38
NR-5584,2025-04-02,Electronics,Marketplace,3,743.74,419.42
NR-8228,2026-05-08,Home Goods,Retail Store,1,59.67,31.19
NR-8619,2026-06-04,Outdoor,Web,2,166.23,79.6
NR-7808,2026-03-04,Home Goods,Web,3,232.98,119.85
NR-6721,2025-10-19,Electronics,Web,2,445.74,248.56
NR-6625,2025-09-08,Beauty,Retail Store,2,76.1,30.21
NR-6614,2025-09-27,Beauty,Retail Store,2,55.19,22.38
NR-5902,2025-05-16,Outdoor,Retail Store,1,110.71,52.8
NR-8609,2026-06-17,Outdoor,Web,2,211.5,103.62
NR-8288,2026-05-19,Apparel,Web,3,159.92,77.88
NR-6634,2025-09-27,Beauty,Retail Store,2,58.0,21.55
NR-7497,2026-01-09,Outdoor,Web,3,318.28,162.98
NR-7485,2026-01-16,Beauty,Web,3,83.13,33.25
NR-7567,2026-02-17,Electronics,Retail Store,1,193.52,132.52
NR-7770,2026-03-07,Electronics,Web,3,603.57,437.68
NR-7553,2026-02-24,Electronics,Web,2,423.27,273.63
NR-6046,2025-06-10,Beauty,Web,1,27.94,10.8
NR-6435,2025-08-11,Beauty,Web,1,38.16,15.29
NR-6581,2025-09-09,Apparel,Web,1,42.9,20.29
NR-7795,2026-03-26,Home Goods,Web,3,222.69,111.55
NR-7430,2026-01-14,Apparel,Web,3,150.53,69.62
NR-6011,2025-06-20,Apparel,Web,2,103.32,49.24
NR-5217,2025-02-03,Electronics,Marketplace,3,707.9,381.75
NR-5348,2025-02-19,Outdoor,Retail Store,2,181.31,91.28
NR-7590,2026-02-26,Home Goods,Web,1,64.07,31.07
NR-5361,2025-02-06,Outdoor,Marketplace,3,275.95,133.17
NR-6741,2025-10-05,Home Goods,Retail Store,2,152.97,74.92
NR-7247,2025-12-14,Beauty,Retail Store,1,30.01,11.25
NR-5991,2025-06-03,Home Goods,Marketplace,1,63.48,32.61
NR-6118,2025-07-20,Electronics,Web,2,503.22,269.07
NR-5179,2025-01-02,Outdoor,Retail Store,3,333.05,165.03
NR-5492,2025-03-04,Beauty,Web,2,73.49,28.36
NR-8405,2026-06-23,Electronics,Retail Store,2,377.17,292.56
NR-6528,2025-09-27,Electronics,Web,3,660.99,364.47
NR-6948,2025-11-20,Home Goods,Web,1,75.4,37.21
NR-7709,2026-02-13,Outdoor,Web,2,167.34,84.22
NR-8328,2026-05-24,Beauty,Web,2,54.9,22.48
NR-5034,2025-01-21,Electronics,Web,3,768.1,425.87
NR-7197,2025-12-08,Apparel,Retail Store,3,167.34,80.49
NR-7366,2026-01-25,Home Goods,Retail Store,3,196.29,98.42
NR-7535,2026-01-02,Outdoor,Web,1,85.04,44.38
NR-7983,2026-04-12,Electronics,Retail Store,2,458.55,335.62
NR-6138,2025-07-03,Electronics,Web,1,235.75,131.62
NR-6856,2025-10-08,Beauty,Web,2,71.48,27.54
NR-5158,2025-01-11,Outdoor,Retail Store,1,105.37,54.3
NR-8175,2026-04-14,Outdoor,Retail Store,3,259.19,130.92
NR-7950,2026-03-16,Outdoor,Web,3,331.72,160.41
NR-7018,2025-11-17,Apparel,Retail Store,1,52.47,27.11
NR-5886,2025-05-15,Outdoor,Web,3,272.22,137.68
NR-6141,2025-07-19,Home Goods,Web,2,148.62,78.6
NR-7516,2026-01-18,Outdoor,Web,1,94.59,46.98
NR-6188,2025-07-17,Apparel,Retail Store,1,51.05,26.24
NR-7869,2026-03-02,apparel,Web,2,101.39,46.55
NR-7807,2026-03-17,Home Goods,Marketplace,2,121.66,58.56
NR-8026,2026-04-26,Home Goods,Retail Store,2,111.2,57.34
NR-5475,2025-03-23,Apparel,Web,3,147.02,69.15
NR-7739,2026-02-04,Outdoor,Web,3,339.35,170.78
NR-6123,2025-07-19,Electronics,Web,1,232.22,126.76
NR-8274,2026-05-18,Apparel,Marketplace,1,44.47,21.09
NR-5724,2025-04-18,Outdoor,Web,2,223.42,110.18
NR-6300,2025-08-23,Electronics,Retail Store,2,468.85,257.38
NR-5620,2025-04-12,Home Goods,Marketplace,1,60.79,31.29
NR-6674,2025-09-20,Outdoor,Marketplace,3,260.78,129.02
NR-7682,2026-02-07,Beauty,Web,2,71.55,28.82
NR-5132,2025-01-21,Beauty,Web,3,92.4,36.44
NR-6925,2025-11-18,Electronics,Marketplace,3,568.52,339.42
NR-7678,2026-02-09,Beauty,Web,1,31.58,12.96
NR-5303,2025-02-04,Beauty,Web,3,92.6,37.6
NR-8508,2026-06-25,Apparel,Marketplace,2,113.23,53.11
NR-6445,2025-08-20,Beauty,Web,3,104.86,40.41
NR-5763,2025-05-09,Electronics,Retail Store,3,771.26,392.07
NR-7392,2026-01-17,Home Goods,Web,2,120.62,66.16
NR-5343,2025-02-13,Outdoor,Retail Store,1,103.13,50.22
NR-5007,2025-01-01,Electronics,Web,3,618.18,329.55
NR-5906,2025-05-14,Outdoor,Web,1,100.72,49.97
NR-5732,2025-04-24,Outdoor,Retail Store,1,82.29,41.94
NR-7382,2026-01-09,Home Goods,Retail Store,3,181.45,93.53
NR-6774,2025-10-07,Apparel,Web,2,100.3,44.99
NR-7400,2026-01-07,Home Goods,Retail Store,2,134.03,69.81
NR-5709,2025-04-02,Beauty,Retail Store,3,102.89,40.68
NR-8449,2026-06-03,Home Goods,Web,2,144.74,77.74
NR-5560,2025-04-21,Electronics,Retail Store,3,733.09,413.71
NR-6745,2025-10-18,Home Goods,Web,1,71.06,37.66
NR-8612,2026-06-24,Outdoor,Web,3,338.39,167.18
NR-7095,2025-11-02,Outdoor,Web,3,270.83,133.97
NR-7780,2026-03-17,Electronics,Web,1,230.12,162.0
NR-5747,2025-04-12,Outdoor,Web,2,192.79,96.45
NR-5985,2025-06-15,Home Goods,Retail Store,1,58.72,30.1
NR-7833,2026-03-22,Apparel,Retail Store,3,171.52,85.87
NR-6558,2025-09-16,Home Goods,Web,1,75.2,38.64
NR-5666,2025-04-18,Apparel,Retail Store,2,105.8,53.21
NR-6379,2025-08-05,Apparel,Marketplace,2,85.51,39.03
NR-7575,2026-02-26,Electronics,Marketplace,3,780.66,527.27
NR-5633,2025-04-18,Home Goods,Marketplace,1,69.34,34.44
NR-8489,2026-06-14,Apparel,Web,2,113.97,55.3
NR-7226,2025-12-25,Apparel,Retail Store,1,56.67,24.96
NR-7729,2026-02-19,Outdoor,Web,2,213.8,106.6
NR-8177,2026-04-07,Outdoor,Web,1,84.9,43.03
NR-5166,2025-01-02,Outdoor,Web,2,215.01,109.38
NR-8319,2026-05-14,Beauty,Web,1,27.59,10.7
NR-8127,2026-04-20,Beauty,Retail Store,3,109.92,42.12
NR-7249,2025-12-13,Beauty,Web,2,66.2,25.46
NR-7634,2026-02-01,Apparel,Marketplace,3,162.53,78.91
NR-6843,2025-10-01,Beauty,Web,2,66.42,27.33
NR-8494,2026-06-05,Apparel,Marketplace,3,158.56,72.73
NR-5433,2025-03-26,Home Goods,Web,1,56.69,27.86
NR-7056,2025-11-09,Beauty,Web,3,90.01,37.16
NR-5825,2025-05-25,Apparel,Marketplace,3,162.29,77.14
NR-8168,2026-04-04,Outdoor,Marketplace,3,333.61,175.3
NR-6475,2025-08-21,Outdoor,Web,3,310.11,157.73
NR-7913,2026-03-02,Beauty,Web,3,103.02,41.37
NR-5070,2025-01-08,Home Goods,Retail Store,1,59.59,30.47
NR-6990,2025-11-11,Apparel,Web,1,50.22,25.21
NR-5121,2025-01-19,Beauty,Marketplace,3,98.19,37.11
NR-5780,2025-05-08,Electronics,Web,3,765.83,402.01
NR-5731,2025-04-20,Outdoor,Web,2,165.94,81.36
NR-6685,2025-09-09,Outdoor,Retail Store,1,105.57,50.96
NR-7462,2026-01-10,Beauty,Retail Store,1,34.97,14.67
NR-5511,2025-03-04,Beauty,Web,3,96.66,37.46
NR-8052,2026-04-20,Apparel,Web,2,94.03,47.65
NR-8262,2026-05-12,Home Goods,Web,3,203.88,103.72
NR-8311,2026-05-21,Beauty,Retail Store,1,37.52,15.12
NR-7757,2026-03-27,Electronics,Web,3,708.41,490.52
NR-8123,2026-04-24,Beauty,Web,3,93.91,37.66
NR-5334,2025-02-14,Outdoor,Web,2,185.56,89.7
NR-7818,2026-03-16,Home Goods,Web,3,212.25,103.35
NR-7695,2026-02-09,Beauty,Web,3,99.04,40.08
NR-6792,2025-10-27,Apparel,Web,1,49.33,22.24
NR-8246,2026-05-16,Home Goods,Web,2,122.1,64.47
NR-7101,2025-11-12,Outdoor,Marketplace,3,276.96,140.09
NR-8613,2026-06-18,Outdoor,Web,3,318.67,154.89
NR-6114,2025-07-05,Electronics,Web,1,262.12,141.43
NR-5438,2025-03-03,Home Goods,Marketplace,3,189.45,101.54
NR-5153,2025-01-19,Outdoor,Marketplace,3,269.04,130.56
NR-5823,2025-05-23,Apparel,Web,3,159.92,73.05
NR-6376,2025-08-12,Apparel,Web,3,153.92,75.72
NR-6510,2025-09-26,Electronics,Marketplace,1,251.82,136.31
NR-8093,2026-04-13,Beauty,Retail Store,1,34.13,13.72
NR-5749,2025-04-22,Outdoor,Web,1,97.19,45.8
NR-5440,2025-03-06,Home Goods,Marketplace,1,63.03,31.09
NR-6049,2025-06-11,Beauty,Web,1,32.09,13.0
NR-6693,2025-10-21,Electronics,Web,1,214.06,124.07
NR-6321,2025-08-23,Electronics,Retail Store,2,452.41,251.74
NR-7335,2026-01-07,ELECTRONICS,Marketplace,3,665.08,430.65
NR-7962,2026-04-27,Electronics,Web,2,410.74,309.67
NR-5035,2025-01-12,Electronics,Web,2,509.24,291.93
NR-8048,2026-04-21,Apparel,Marketplace,2,94.55,47.02
NR-5532,2025-03-20,Outdoor,Retail Store,2,197.68,96.77
NR-5172,2025-01-16,Outdoor,Retail Store,2,183.02,94.56
NR-6657,2025-09-20,Outdoor,Web,1,112.13,56.08
NR-8112,2026-04-13,Beauty,Web,1,37.44,14.39
NR-6526,2025-09-18,Electronics,Retail Store,3,726.96,393.67
NR-7871,2026-03-18,Apparel,Retail Store,1,44.82,21.87
NR-5837,2025-05-03,Apparel,Web,3,148.26,66.29
NR-6325,2025-08-16,Electronics,Retail Store,3,620.3,347.58
NR-6683,2025-09-24,Outdoor,Web,2,162.26,84.5
NR-8491,2026-06-24,Apparel,Marketplace,1,55.74,25.8
NR-5300,2025-02-20,Beauty,Web,2,56.62,21.27
NR-7394,2026-01-07,Home Goods,Web,3,215.93,112.26
NR-7229,2025-12-03,Apparel,Web,1,44.82,20.51
NR-7998,2026-04-17,Home Goods,Web,2,133.51,72.93
NR-6246,2025-07-08,Beauty,,2,73.67,29.93
NR-7530,2026-01-08,Outdoor,Retail Store,2,202.89,105.84
NR-6087,2025-06-02,Outdoor,Retail Store,2,170.21,83.16
NR-6798,2025-10-04,Apparel,Retail Store,1,52.2,25.24
NR-8555,2026-06-09,Beauty,Retail Store,1,38.27,14.87
NR-5948,2025-06-06,Electronics,Web,1,233.77,127.65
NR-5247,2025-02-06,Home Goods,Retail Store,2,134.22,68.45
NR-7237,2025-12-23,Beauty,Marketplace,3,111.98,42.44
NR-7828,2026-03-22,Home Goods,Web,1,59.51,30.45
NR-7800,2026-03-10,Home Goods,Web,1,59.19,29.87
NR-5753,2025-05-08,Electronics,Web,1,187.8,101.23
NR-7291,2025-12-25,Outdoor,Marketplace,2,196.04,99.92
NR-7431,2026-01-20,Apparel,Marketplace,2,93.43,47.3
NR-7813,2026-03-19,Home Goods,Retail Store,3,192.75,97.13
NR-8337,2026-05-01,Beauty,Retail Store,3,99.63,38.16
NR-8207,2026-05-17,Electronics,Retail Store,1,250.41,190.51
NR-7283,2025-12-12,Outdoor,Web,2,218.09,102.79
NR-6580,2025-09-27,Apparel,Retail Store,3,150.77,70.01
NR-7193,2025-12-12,Home Goods,Web,3,199.53,99.74
NR-7032,2025-11-18,Beauty,Retail Store,-1,29.07,11.89
NR-5619,2025-04-23,Home Goods,Marketplace,3,207.22,105.87
NR-6003,2025-06-25,Apparel,Web,1,49.98,25.06
NR-7157,2025-12-18,Home Goods,Retail Store,2,143.62,72.16
NR-6212,2025-07-04,Apparel,Web,1,56.84,26.8
NR-6442,2025-08-20,Beauty,Web,1,30.74,12.36
NR-5199,2025-02-26,Electronics,Web,2,519.19,281.55
NR-6804,2025-10-21,Apparel,Web,2,82.04,37.01
NR-7040,2025-11-02,Beauty,Web,2,65.11,27.23
NR-8610,2026-06-01,Outdoor,Retail Store,3,317.49,158.16
NR-8514,2026-06-07,Apparel,Retail Store,3,141.28,70.55
NR-5088,2025-01-08,Apparel,Web,3,156.16,77.02
NR-8192,2026-05-04,Electronics,Web,3,637.55,484.97
NR-6237,2025-07-11,Beauty,Retail Store,2,69.82,26.65
NR-8136,2026-04-20,Outdoor,Retail Store,1,100.03,50.68
NR-7007,2025-11-17,Apparel,Marketplace,2,95.76,48.14
NR-7078,2025-11-23,Outdoor,Marketplace,2,162.51,84.65
NR-7255,2025-12-16,Beauty,Retail Store,3,100.7,40.41
NR-8490,2026-06-01,Apparel,Retail Store,2,90.08,43.46
NR-6033,2025-06-15,Beauty,Marketplace,1,30.6,11.86
NR-8544,2026-06-02,Beauty,Web,1,27.33,10.69
NR-7542,2026-01-27,Outdoor,Web,3,270.02,140.05
NR-6556,2025-09-01,Home Goods,Web,3,224.29,118.85
NR-5285,2025-02-20,Apparel,Retail Store,1,55.69,26.69
NR-6463,2025-08-02,Outdoor,Marketplace,2,220.79,109.95
NR-8359,2026-05-22,Outdoor,Web,1,90.45,46.19
NR-7301,2025-12-16,Outdoor,Retail Store,1,105.88,51.7
NR-6422,2025-08-05,Beauty,Web,2,73.98,29.91
NR-6834,2025-10-14,Beauty,Web,3,105.15,41.58
NR-8549,2026-06-15,Beauty,Marketplace,2,62.64,24.06
NR-7686,2026-02-07,Beauty,Retail Store,2,60.59,25.27
NR-7250,2025-12-11,Beauty,Retail Store,1,31.69,11.81
NR-5249,2025-02-01,Home Goods,Marketplace,3,175.43,87.18
NR-6491,2025-08-18,Outdoor,Retail Store,3,331.77,169.83
NR-6451,2025-08-21,Beauty,Web,2,63.61,25.86
NR-7856,2026-03-04,Apparel,Marketplace,2,114.7,56.15
NR-7198,2025-12-10,Apparel,Web,1,52.36,24.32
NR-6772,2025-10-06,Apparel,Retail Store,1,51.36,23.95
NR-6406,2025-08-27,Apparel,Web,2,110.48,53.51
NR-5962,2025-06-09,Home Goods,Retail Store,3,200.78,106.29
NR-8181,2026-05-21,Electronics,Marketplace,1,263.77,197.84
NR-8105,2026-04-03,Beauty,Web,1,30.38,11.6
NR-5100,2025-01-08,Apparel,Retail Store,1,54.3,27.52
NR-5390,2025-03-11,Electronics,Retail Store,1,207.82,106.58
NR-8081,2026-04-25,Apparel,Retail Store,2,102.53,52.32
NR-5539,2025-03-19,Outdoor,Marketplace,1,104.15,54.77
NR-8038,2026-04-21,Apparel,Marketplace,1,56.71,28.46
NR-6204,2025-07-20,Apparel,Retail Store,3,141.42,69.29
NR-8547,2026-06-04,Beauty,Marketplace,1,36.04,13.89
NR-8352,2026-05-11,Beauty,Retail Store,1,30.85,11.69
NR-8197,2026-05-18,Electronics,Web,1,247.42,193.88
NR-7899,2026-03-07,Beauty,Retail Store,3,88.02,32.95
NR-5201,2025-02-11,Electronics,Web,1,221.51,120.85
NR-6310,2025-08-21,Electronics,Web,1,254.28,143.26
NR-6639,2025-09-11,Beauty,Web,2,76.03,28.73
NR-8003,2026-04-24,Home Goods,Retail Store,1,57.37,30.03
NR-7294,2025-12-25,Outdoor,Web,3,305.91,147.25
NR-8095,2026-04-01,Beauty,Marketplace,3,84.67,31.82
NR-5043,2025-01-20,Home Goods,Retail Store,3,221.39,108.43
NR-6069,2025-06-03,Outdoor,Retail Store,2,227.52,110.81
NR-5851,2025-05-10,Beauty,Web,3,105.25,43.48
NR-5001,2025-01-22,Electronics,Web,1,250.23,137.19
NR-8242,2026-05-15,Home Goods,Marketplace,1,58.08,30.01
NR-5857,2025-05-17,Beauty,Web,2,57.47,23.8
NR-8079,2026-04-06,Apparel,Marketplace,2,111.44,53.15
NR-6449,2025-08-13,Beauty,Marketplace,2,61.35,23.62
NR-5419,2025-03-05,Home Goods,Web,3,213.82,114.75
NR-8117,2026-04-09,Beauty,Retail Store,1,34.42,13.59
NR-5858,2025-05-05,Beauty,Web,3,91.75,37.15
NR-5678,2025-04-19,Beauty,Marketplace,1,28.03,11.12
NR-7433,2026-01-04,Apparel,Retail Store,2,89.86,43.97
NR-8326,2026-05-24,Beauty,Web,3,83.62,33.59
NR-6980,2025-11-10,Home Goods,Retail Store,2,125.1,65.3
NR-8608,2026-06-23,Outdoor,Retail Store,1,102.02,49.97
NR-7123,2025-12-20,Electronics,Web,1,259.87,167.8
NR-7429,2026-01-04,Apparel,Retail Store,1,50.53,24.04
NR-8115,2026-04-05,Beauty,Web,1,27.21,10.98
NR-6097,2025-06-07,Outdoor,Retail Store,1,99.72,50.16
NR-8523,2026-06-05,Apparel,Web,2,98.12,45.27
NR-8517,2026-06-12,Apparel,Retail Store,3,136.81,63.87
NR-7447,2026-01-26,Apparel,Marketplace,1,55.34,26.12
NR-5997,2025-06-13,Apparel,Marketplace,3,151.85,73.77
NR-6109,2025-07-18,Electronics,Web,1,262.49,146.07
NR-7995,2026-04-01,Electronics,Web,2,450.18,333.44
NR-5821,2025-05-04,Apparel,Retail Store,1,53.75,25.94
NR-6554,2025-09-17,Home Goods,Web,2,139.67,74.07
NR-5431,2025-03-24,Home Goods,Web,3,192.64,104.02
NR-6058,2025-06-19,Beauty,Retail Store,2,54.99,20.87
NR-7700,2026-02-11,Beauty,Marketplace,3,103.69,43.58
NR-6825,2025-10-08,Beauty,Web,2,54.52,22.44
NR-6997,2025-11-05,Apparel,Web,2,94.64,44.96
NR-7759,2026-03-01,Electronics,Retail Store,1,214.31,148.72
NR-7781,2026-03-16,Electronics,Retail Store,2,404.42,295.66
NR-7826,2026-03-02,Home Goods,Retail Store,2,142.17,69.54
NR-5363,2025-02-14,Outdoor,Web,3,320.11,161.45
NR-8446,2026-06-16,Home Goods,Web,2,141.52,74.02
NR-7134,2025-12-27,Electronics,Retail Store,1,203.17,121.82
NR-7546,2026-02-13,Electronics,Web,1,260.96,177.32
NR-6354,2025-08-16,Home Goods,Retail Store,3,166.63,85.85
NR-5807,2025-05-25,Home Goods,Retail Store,3,179.5,86.65
NR-7453,2026-01-20,Beauty,Marketplace,3,88.92,36.2
NR-5283,2025-02-11,Apparel,Web,2,96.39,46.71
NR-6968,2025-11-19,Home Goods,Web,1,67.58,34.03
NR-5050,2025-01-22,Home Goods,Retail Store,1,56.15,29.92
NR-5368,2025-03-03,Electronics,Web,2,492.76,259.99
NR-6441,2025-08-04,Beauty,Retail Store,1,28.75,11.76
NR-7002,2025-11-22,Apparel,Marketplace,2,85.94,43.28
NR-5831,2025-05-20,Apparel,Web,2,102.75,48.69
NR-5304,2025-02-25,Beauty,Web,3,81.9,32.24
NR-6012,2025-06-07,Apparel,Web,1,44.95,20.64
NR-7692,2026-02-16,Beauty,Web,1,31.48,13.07
NR-7189,2025-12-08,Home Goods,Web,3,188.99,96.97
NR-6355,2025-08-13,Home Goods,Retail Store,2,136.92,73.48
NR-5302,2025-02-27,Beauty,Marketplace,2,60.76,24.66
NR-6599,2025-09-08,Apparel,Web,2,103.55,48.94
NR-7052,2025-11-24,beauty,Marketplace,1,38.24,15.62
NR-7302,2025-12-04,Outdoor,Web,3,243.73,118.43
NR-6763,2025-10-13,Home Goods,Retail Store,2,124.25,65.82
NR-6867,2025-10-07,Outdoor,Web,3,279.11,144.75
NR-6077,2025-06-09,Outdoor,Marketplace,2,215.98,103.15
NR-7562,2026-02-20,Electronics,Web,2,465.39,316.66
NR-5924,2025-06-13,Electronics,Retail Store,3,657.08,352.28
NR-6659,2025-09-26,Outdoor,Web,1,82.34,42.39
NR-6024,2025-06-09,Apparel,Marketplace,3,123.2,59.64
NR-5915,2025-05-18,Outdoor,Marketplace,1,91.91,46.75
NR-6920,2025-11-27,Electronics,Web,2,391.45,236.83
NR-7170,2025-12-08,Home Goods,Retail Store,1,66.73,36.29
NR-8361,2026-05-23,Outdoor,Web,3,267.24,133.39
NR-5565,2025-04-19,Electronics,Web,1,261.14,141.92
NR-8542,2026-06-20,Beauty,Retail Store,1,27.61,11.19
NR-6332,2025-08-01,Home Goods,Retail Store,3,211.49,109.68
NR-8261,2026-05-05,Home Goods,Web,1,61.94,32.74
NR-5748,2025-04-12,Outdoor,Web,3,258.86,121.71
NR-6075,2025-06-05,Outdoor,Web,2,182.69,86.64
NR-7669,2026-02-18,Beauty,Marketplace,2,64.38,26.73
NR-8086,2026-04-25,Beauty,Web,1,28.79,11.6
NR-5482,2025-03-24,Beauty,Retail Store,3,112.25,45.29
NR-6938,2025-11-19,Home Goods,Web,1,66.05,35.75
NR-8144,2026-04-08,Outdoor,Retail Store,3,317.29,166.99
NR-7615,2026-02-10,Home Goods,Web,2,149.27,75.34
NR-5524,2025-03-20,Outdoor,Web,2,218.51,113.91
NR-6836,2025-10-05,Beauty,Web,3,96.85,37.54
NR-8050,2026-04-11,Apparel,Web,3,126.37,63.75
NR-6427,2025-08-21,Beauty,Retail Store,3,84.5,34.13
NR-8314,2026-05-16,Beauty,Retail Store,3,106.44,40.54
NR-5090,2025-01-24,Apparel,Web,1,54.09,25.75
NR-8579,2026-06-20,Beauty,Retail Store,1,35.41,14.46
NR-7287,2025-12-17,Outdoor,Web,1,82.03,39.73
NR-5092,2025-01-06,Apparel,Web,3,171.28,84.3
NR-7963,2026-04-01,Electronics,Web,2,399.59,289.0
NR-5449,2025-03-23,Apparel,Retail Store,1,54.35,27.41
NR-7727,2026-02-07,Outdoor,Retail Store,1,87.47,43.4
NR-6666,2025-09-24,Outdoor,Web,2,206.2,101.43
